"id","presente","id_vereador","id_sessao","timestamp"
76,true,1,167,2019-11-26 23:16:08
77,true,1,171,2019-11-26 23:16:08
78,true,1,172,2019-11-26 23:16:08
79,true,1,173,2019-11-26 23:16:08
80,true,1,174,2019-11-26 23:16:08
81,true,1,176,2019-11-26 23:16:08
82,true,1,179,2019-11-26 23:16:08
83,true,1,180,2019-11-26 23:16:08
84,true,1,181,2019-11-26 23:16:08
85,true,1,182,2019-11-26 23:16:08
86,true,1,183,2019-11-26 23:16:08
87,true,1,184,2019-11-26 23:16:08
88,true,1,186,2019-11-26 23:16:08
89,true,1,188,2019-11-26 23:16:08
90,true,1,189,2019-11-26 23:16:08
91,true,1,190,2019-11-26 23:16:08
92,true,1,191,2019-11-26 23:16:08
93,true,1,192,2019-11-26 23:16:08
94,true,1,193,2019-11-26 23:16:08
95,true,1,194,2019-11-26 23:16:08
96,true,2,113,2019-11-26 23:16:08
97,true,2,114,2019-11-26 23:16:08
98,true,2,127,2019-11-26 23:16:08
99,true,2,128,2019-11-26 23:16:08
100,true,2,129,2019-11-26 23:16:08
101,true,2,130,2019-11-26 23:16:08
102,true,2,131,2019-11-26 23:16:08
103,true,2,132,2019-11-26 23:16:08
104,true,2,133,2019-11-26 23:16:08
105,true,2,134,2019-11-26 23:16:08
106,true,2,136,2019-11-26 23:16:08
107,true,2,137,2019-11-26 23:16:08
108,true,2,138,2019-11-26 23:16:08
109,true,2,141,2019-11-26 23:16:08
110,true,2,144,2019-11-26 23:16:08
111,true,2,145,2019-11-26 23:16:08
112,true,3,3,2019-11-26 23:16:08
113,true,3,4,2019-11-26 23:16:08
114,true,3,5,2019-11-26 23:16:08
115,true,3,7,2019-11-26 23:16:08
116,true,3,8,2019-11-26 23:16:08
117,true,3,9,2019-11-26 23:16:08
118,true,3,11,2019-11-26 23:16:08
119,true,3,15,2019-11-26 23:16:09
120,true,3,16,2019-11-26 23:16:09
121,true,3,17,2019-11-26 23:16:09
122,true,3,18,2019-11-26 23:16:09
123,true,3,20,2019-11-26 23:16:09
124,true,3,23,2019-11-26 23:16:09
125,true,3,25,2019-11-26 23:16:09
126,true,3,29,2019-11-26 23:16:09
127,true,3,31,2019-11-26 23:16:09
128,true,3,32,2019-11-26 23:16:09
129,true,3,33,2019-11-26 23:16:09
130,true,3,34,2019-11-26 23:16:09
131,true,3,36,2019-11-26 23:16:09
132,true,3,38,2019-11-26 23:16:09
133,true,3,39,2019-11-26 23:16:09
134,true,3,49,2019-11-26 23:16:09
135,true,3,50,2019-11-26 23:16:09
136,true,3,59,2019-11-26 23:16:09
137,true,3,60,2019-11-26 23:16:09
138,true,3,62,2019-11-26 23:16:09
139,true,3,63,2019-11-26 23:16:09
140,true,3,64,2019-11-26 23:16:09
141,true,3,90,2019-11-26 23:16:09
142,true,3,66,2019-11-26 23:16:09
143,true,3,67,2019-11-26 23:16:09
144,true,3,70,2019-11-26 23:16:09
145,true,3,71,2019-11-26 23:16:09
146,true,3,72,2019-11-26 23:16:09
147,true,3,73,2019-11-26 23:16:09
148,true,3,74,2019-11-26 23:16:09
149,true,3,75,2019-11-26 23:16:09
150,true,3,76,2019-11-26 23:16:09
151,true,3,78,2019-11-26 23:16:09
152,true,3,79,2019-11-26 23:16:09
153,true,3,80,2019-11-26 23:16:09
154,true,3,81,2019-11-26 23:16:09
155,true,3,87,2019-11-26 23:16:09
156,true,3,88,2019-11-26 23:16:09
157,true,3,89,2019-11-26 23:16:09
158,true,3,91,2019-11-26 23:16:09
159,true,3,92,2019-11-26 23:16:09
160,true,3,93,2019-11-26 23:16:09
161,true,3,94,2019-11-26 23:16:09
162,true,3,95,2019-11-26 23:16:09
163,true,3,96,2019-11-26 23:16:09
164,true,3,97,2019-11-26 23:16:09
165,true,3,98,2019-11-26 23:16:09
166,true,3,99,2019-11-26 23:16:09
167,true,3,100,2019-11-26 23:16:09
168,true,3,101,2019-11-26 23:16:09
169,true,3,102,2019-11-26 23:16:09
170,true,3,103,2019-11-26 23:16:09
171,true,3,105,2019-11-26 23:16:09
172,true,3,106,2019-11-26 23:16:10
173,true,3,107,2019-11-26 23:16:10
174,true,3,108,2019-11-26 23:16:10
175,true,3,109,2019-11-26 23:16:10
176,true,3,110,2019-11-26 23:16:10
177,true,3,111,2019-11-26 23:16:10
178,true,3,113,2019-11-26 23:16:10
179,true,3,114,2019-11-26 23:16:10
180,true,3,118,2019-11-26 23:16:10
181,true,3,119,2019-11-26 23:16:10
182,true,3,120,2019-11-26 23:16:10
183,true,3,122,2019-11-26 23:16:10
184,true,3,123,2019-11-26 23:16:10
185,true,3,124,2019-11-26 23:16:10
186,true,3,129,2019-11-26 23:16:10
187,true,3,130,2019-11-26 23:16:10
188,true,3,131,2019-11-26 23:16:10
189,true,3,132,2019-11-26 23:16:10
190,true,3,133,2019-11-26 23:16:10
191,true,3,134,2019-11-26 23:16:10
192,true,3,136,2019-11-26 23:16:10
193,true,3,137,2019-11-26 23:16:10
194,true,3,138,2019-11-26 23:16:10
195,true,3,141,2019-11-26 23:16:10
196,true,3,144,2019-11-26 23:16:10
197,true,3,145,2019-11-26 23:16:10
198,true,3,157,2019-11-26 23:16:10
199,true,3,158,2019-11-26 23:16:10
200,true,3,162,2019-11-26 23:16:10
201,true,3,164,2019-11-26 23:16:10
202,true,3,165,2019-11-26 23:16:10
203,true,3,166,2019-11-26 23:16:10
204,true,3,167,2019-11-26 23:16:10
205,true,3,168,2019-11-26 23:16:10
206,true,3,170,2019-11-26 23:16:10
207,true,3,171,2019-11-26 23:16:10
208,true,3,172,2019-11-26 23:16:10
209,true,3,173,2019-11-26 23:16:10
210,true,3,174,2019-11-26 23:16:10
211,true,3,175,2019-11-26 23:16:10
212,true,3,176,2019-11-26 23:16:10
213,true,3,177,2019-11-26 23:16:10
214,true,3,178,2019-11-26 23:16:10
215,true,3,179,2019-11-26 23:16:10
216,true,3,180,2019-11-26 23:16:10
217,true,3,181,2019-11-26 23:16:10
218,true,3,182,2019-11-26 23:16:10
219,true,3,183,2019-11-26 23:16:10
220,true,3,184,2019-11-26 23:16:10
221,true,3,185,2019-11-26 23:16:10
222,true,3,186,2019-11-26 23:16:10
223,true,3,187,2019-11-26 23:16:10
224,true,3,188,2019-11-26 23:16:10
225,true,3,189,2019-11-26 23:16:10
226,true,3,190,2019-11-26 23:16:10
227,true,3,191,2019-11-26 23:16:10
228,true,3,192,2019-11-26 23:16:10
229,true,3,193,2019-11-26 23:16:10
230,true,3,194,2019-11-26 23:16:11
231,true,5,1,2019-11-26 23:16:11
232,true,5,2,2019-11-26 23:16:11
233,true,5,3,2019-11-26 23:16:11
234,true,5,4,2019-11-26 23:16:11
235,true,5,5,2019-11-26 23:16:11
236,true,5,7,2019-11-26 23:16:11
237,true,5,8,2019-11-26 23:16:11
238,true,5,10,2019-11-26 23:16:11
239,true,5,11,2019-11-26 23:16:11
240,true,5,13,2019-11-26 23:16:11
241,true,5,15,2019-11-26 23:16:11
242,true,5,16,2019-11-26 23:16:11
243,true,5,17,2019-11-26 23:16:11
244,true,5,18,2019-11-26 23:16:11
245,true,5,20,2019-11-26 23:16:11
246,true,5,21,2019-11-26 23:16:11
247,true,5,22,2019-11-26 23:16:11
248,true,5,23,2019-11-26 23:16:11
249,true,5,25,2019-11-26 23:16:11
250,true,5,26,2019-11-26 23:16:11
251,true,5,27,2019-11-26 23:16:11
252,true,5,29,2019-11-26 23:16:11
253,true,5,31,2019-11-26 23:16:11
254,true,5,32,2019-11-26 23:16:11
255,true,5,33,2019-11-26 23:16:11
256,true,5,34,2019-11-26 23:16:11
257,true,5,35,2019-11-26 23:16:11
258,true,5,36,2019-11-26 23:16:11
259,true,5,37,2019-11-26 23:16:11
260,true,5,38,2019-11-26 23:16:11
261,true,5,39,2019-11-26 23:16:11
262,true,5,43,2019-11-26 23:16:11
263,true,5,45,2019-11-26 23:16:12
264,true,5,46,2019-11-26 23:16:12
265,true,5,47,2019-11-26 23:16:12
266,true,5,48,2019-11-26 23:16:12
267,true,5,49,2019-11-26 23:16:12
268,true,5,50,2019-11-26 23:16:12
269,true,5,60,2019-11-26 23:16:12
270,true,5,61,2019-11-26 23:16:12
271,true,5,62,2019-11-26 23:16:12
272,true,5,63,2019-11-26 23:16:12
273,true,5,64,2019-11-26 23:16:12
274,true,5,65,2019-11-26 23:16:12
275,true,5,67,2019-11-26 23:16:12
276,true,5,68,2019-11-26 23:16:12
277,true,5,69,2019-11-26 23:16:12
278,true,5,70,2019-11-26 23:16:12
279,true,5,71,2019-11-26 23:16:12
280,true,5,72,2019-11-26 23:16:12
281,true,5,73,2019-11-26 23:16:12
282,true,5,74,2019-11-26 23:16:12
283,true,5,75,2019-11-26 23:16:13
284,true,5,76,2019-11-26 23:16:13
285,true,5,78,2019-11-26 23:16:13
286,true,5,79,2019-11-26 23:16:13
287,true,5,80,2019-11-26 23:16:13
288,true,5,81,2019-11-26 23:16:13
289,true,5,82,2019-11-26 23:16:13
290,true,5,83,2019-11-26 23:16:13
291,true,5,84,2019-11-26 23:16:13
292,true,5,86,2019-11-26 23:16:13
293,true,5,88,2019-11-26 23:16:13
294,true,5,89,2019-11-26 23:16:13
295,true,5,91,2019-11-26 23:16:13
296,true,5,92,2019-11-26 23:16:13
297,true,5,93,2019-11-26 23:16:13
298,true,5,94,2019-11-26 23:16:13
299,true,5,95,2019-11-26 23:16:13
300,true,5,96,2019-11-26 23:16:13
301,true,5,97,2019-11-26 23:16:13
302,true,5,99,2019-11-26 23:16:13
303,true,5,100,2019-11-26 23:16:13
304,true,5,101,2019-11-26 23:16:13
305,true,5,102,2019-11-26 23:16:13
306,true,5,103,2019-11-26 23:16:13
307,true,5,104,2019-11-26 23:16:13
308,true,5,105,2019-11-26 23:16:13
309,true,5,106,2019-11-26 23:16:13
310,true,5,107,2019-11-26 23:16:13
311,true,5,108,2019-11-26 23:16:13
312,true,5,109,2019-11-26 23:16:13
313,true,5,110,2019-11-26 23:16:13
314,true,5,111,2019-11-26 23:16:13
315,true,5,113,2019-11-26 23:16:13
316,true,5,114,2019-11-26 23:16:13
317,true,5,119,2019-11-26 23:16:13
318,true,5,120,2019-11-26 23:16:13
319,true,5,122,2019-11-26 23:16:13
320,true,5,123,2019-11-26 23:16:13
321,true,5,124,2019-11-26 23:16:13
322,true,5,125,2019-11-26 23:16:13
323,true,5,126,2019-11-26 23:16:13
324,true,5,127,2019-11-26 23:16:13
325,true,5,128,2019-11-26 23:16:13
326,true,5,129,2019-11-26 23:16:13
327,true,5,130,2019-11-26 23:16:13
328,true,5,131,2019-11-26 23:16:13
329,true,5,132,2019-11-26 23:16:13
330,true,5,133,2019-11-26 23:16:13
331,true,5,134,2019-11-26 23:16:13
332,true,5,136,2019-11-26 23:16:13
333,true,5,137,2019-11-26 23:16:13
334,true,5,138,2019-11-26 23:16:13
335,true,5,141,2019-11-26 23:16:13
336,true,5,144,2019-11-26 23:16:13
337,true,5,145,2019-11-26 23:16:13
338,true,5,157,2019-11-26 23:16:13
339,true,5,158,2019-11-26 23:16:13
340,true,5,159,2019-11-26 23:16:13
341,true,5,161,2019-11-26 23:16:14
342,true,5,162,2019-11-26 23:16:14
343,true,5,164,2019-11-26 23:16:14
344,true,5,165,2019-11-26 23:16:14
345,true,5,166,2019-11-26 23:16:14
346,true,5,167,2019-11-26 23:16:14
347,true,5,168,2019-11-26 23:16:14
348,true,5,169,2019-11-26 23:16:14
349,true,5,170,2019-11-26 23:16:14
350,true,5,171,2019-11-26 23:16:14
351,true,5,172,2019-11-26 23:16:14
352,true,5,173,2019-11-26 23:16:14
353,true,5,174,2019-11-26 23:16:14
354,true,5,175,2019-11-26 23:16:14
355,true,5,176,2019-11-26 23:16:14
356,true,5,177,2019-11-26 23:16:14
357,true,5,178,2019-11-26 23:16:14
358,true,5,179,2019-11-26 23:16:14
359,true,5,180,2019-11-26 23:16:14
360,true,5,181,2019-11-26 23:16:14
361,true,5,182,2019-11-26 23:16:14
362,true,5,183,2019-11-26 23:16:14
363,true,5,184,2019-11-26 23:16:14
364,true,5,185,2019-11-26 23:16:14
365,true,5,186,2019-11-26 23:16:14
366,true,5,187,2019-11-26 23:16:14
367,true,5,188,2019-11-26 23:16:14
368,true,5,189,2019-11-26 23:16:14
369,true,5,190,2019-11-26 23:16:14
370,true,5,191,2019-11-26 23:16:14
371,true,5,192,2019-11-26 23:16:14
372,true,5,193,2019-11-26 23:16:14
373,true,5,194,2019-11-26 23:16:14
374,true,6,1,2019-11-26 23:16:14
375,true,6,2,2019-11-26 23:16:14
376,true,6,3,2019-11-26 23:16:14
377,true,6,4,2019-11-26 23:16:14
378,true,6,5,2019-11-26 23:16:14
379,true,6,7,2019-11-26 23:16:14
380,true,6,8,2019-11-26 23:16:14
381,true,6,9,2019-11-26 23:16:14
382,true,6,10,2019-11-26 23:16:14
383,true,6,11,2019-11-26 23:16:14
384,true,6,13,2019-11-26 23:16:14
385,true,6,15,2019-11-26 23:16:14
386,true,6,16,2019-11-26 23:16:14
387,true,6,17,2019-11-26 23:16:14
388,true,6,18,2019-11-26 23:16:14
389,true,6,20,2019-11-26 23:16:14
390,true,6,21,2019-11-26 23:16:14
391,true,6,22,2019-11-26 23:16:14
392,true,6,25,2019-11-26 23:16:14
393,true,6,26,2019-11-26 23:16:14
394,true,6,27,2019-11-26 23:16:14
395,true,6,28,2019-11-26 23:16:14
396,true,6,29,2019-11-26 23:16:14
397,true,6,31,2019-11-26 23:16:15
398,true,6,32,2019-11-26 23:16:15
399,true,6,33,2019-11-26 23:16:15
400,true,6,34,2019-11-26 23:16:15
401,true,6,35,2019-11-26 23:16:15
402,true,6,36,2019-11-26 23:16:15
403,true,6,37,2019-11-26 23:16:15
404,true,6,38,2019-11-26 23:16:15
405,true,6,39,2019-11-26 23:16:15
406,true,6,43,2019-11-26 23:16:15
407,true,6,45,2019-11-26 23:16:15
408,true,6,46,2019-11-26 23:16:15
409,true,6,47,2019-11-26 23:16:15
410,true,6,48,2019-11-26 23:16:15
411,true,6,49,2019-11-26 23:16:15
412,true,6,50,2019-11-26 23:16:15
413,true,6,58,2019-11-26 23:16:15
414,true,6,59,2019-11-26 23:16:15
415,true,6,60,2019-11-26 23:16:15
416,true,6,61,2019-11-26 23:16:15
417,true,6,62,2019-11-26 23:16:15
418,true,6,63,2019-11-26 23:16:15
419,true,6,64,2019-11-26 23:16:15
420,true,6,65,2019-11-26 23:16:15
421,true,6,90,2019-11-26 23:16:15
422,true,6,66,2019-11-26 23:16:15
423,true,6,67,2019-11-26 23:16:15
424,true,6,68,2019-11-26 23:16:15
425,true,6,69,2019-11-26 23:16:15
426,true,6,70,2019-11-26 23:16:15
427,true,6,72,2019-11-26 23:16:15
428,true,6,73,2019-11-26 23:16:15
429,true,6,74,2019-11-26 23:16:15
430,true,6,75,2019-11-26 23:16:15
431,true,6,76,2019-11-26 23:16:15
432,true,6,78,2019-11-26 23:16:15
433,true,6,79,2019-11-26 23:16:15
434,true,6,80,2019-11-26 23:16:15
435,true,6,81,2019-11-26 23:16:15
436,true,6,82,2019-11-26 23:16:15
437,true,6,83,2019-11-26 23:16:15
438,true,6,84,2019-11-26 23:16:15
439,true,6,85,2019-11-26 23:16:15
440,true,6,86,2019-11-26 23:16:15
441,true,6,87,2019-11-26 23:16:15
442,true,6,88,2019-11-26 23:16:15
443,true,6,89,2019-11-26 23:16:15
444,true,6,91,2019-11-26 23:16:15
445,true,6,92,2019-11-26 23:16:15
446,true,6,93,2019-11-26 23:16:15
447,true,6,94,2019-11-26 23:16:15
448,true,6,95,2019-11-26 23:16:15
449,true,6,96,2019-11-26 23:16:15
450,true,6,97,2019-11-26 23:16:15
451,true,6,98,2019-11-26 23:16:15
452,true,6,99,2019-11-26 23:16:15
453,true,6,100,2019-11-26 23:16:15
454,true,6,102,2019-11-26 23:16:16
455,true,6,103,2019-11-26 23:16:16
456,true,6,104,2019-11-26 23:16:16
457,true,6,105,2019-11-26 23:16:16
458,true,6,106,2019-11-26 23:16:16
459,true,6,107,2019-11-26 23:16:16
460,true,6,108,2019-11-26 23:16:16
461,true,6,109,2019-11-26 23:16:16
462,true,6,110,2019-11-26 23:16:16
463,true,6,111,2019-11-26 23:16:16
464,true,6,113,2019-11-26 23:16:16
465,true,6,114,2019-11-26 23:16:16
466,true,7,2,2019-11-26 23:16:16
467,true,7,3,2019-11-26 23:16:16
468,true,7,4,2019-11-26 23:16:16
469,true,7,5,2019-11-26 23:16:16
470,true,7,7,2019-11-26 23:16:16
471,true,7,8,2019-11-26 23:16:16
472,true,7,9,2019-11-26 23:16:16
473,true,7,10,2019-11-26 23:16:16
474,true,7,11,2019-11-26 23:16:16
475,true,7,13,2019-11-26 23:16:16
476,true,7,15,2019-11-26 23:16:16
477,true,7,17,2019-11-26 23:16:16
478,true,7,18,2019-11-26 23:16:16
479,true,7,20,2019-11-26 23:16:16
480,true,7,21,2019-11-26 23:16:16
481,true,7,22,2019-11-26 23:16:16
482,true,7,23,2019-11-26 23:16:16
483,true,7,25,2019-11-26 23:16:16
484,true,7,26,2019-11-26 23:16:16
485,true,7,27,2019-11-26 23:16:16
486,true,7,28,2019-11-26 23:16:16
487,true,7,29,2019-11-26 23:16:16
488,true,7,32,2019-11-26 23:16:16
489,true,7,33,2019-11-26 23:16:16
490,true,7,34,2019-11-26 23:16:17
491,true,7,35,2019-11-26 23:16:17
492,true,7,36,2019-11-26 23:16:17
493,true,7,37,2019-11-26 23:16:17
494,true,7,38,2019-11-26 23:16:17
495,true,7,39,2019-11-26 23:16:17
496,true,7,43,2019-11-26 23:16:17
497,true,7,46,2019-11-26 23:16:17
498,true,7,47,2019-11-26 23:16:17
499,true,7,48,2019-11-26 23:16:17
500,true,7,49,2019-11-26 23:16:17
501,true,7,50,2019-11-26 23:16:17
502,true,7,58,2019-11-26 23:16:17
503,true,7,59,2019-11-26 23:16:17
504,true,7,60,2019-11-26 23:16:17
505,true,7,61,2019-11-26 23:16:17
506,true,7,62,2019-11-26 23:16:17
507,true,7,63,2019-11-26 23:16:17
508,true,7,64,2019-11-26 23:16:17
509,true,7,65,2019-11-26 23:16:17
510,true,7,90,2019-11-26 23:16:17
511,true,7,66,2019-11-26 23:16:17
512,true,7,67,2019-11-26 23:16:17
513,true,7,68,2019-11-26 23:16:17
514,true,7,69,2019-11-26 23:16:17
515,true,7,70,2019-11-26 23:16:17
516,true,7,71,2019-11-26 23:16:17
517,true,7,72,2019-11-26 23:16:17
518,true,7,73,2019-11-26 23:16:17
519,true,7,74,2019-11-26 23:16:17
520,true,7,75,2019-11-26 23:16:17
521,true,7,76,2019-11-26 23:16:17
522,true,7,77,2019-11-26 23:16:17
523,true,7,78,2019-11-26 23:16:17
524,true,7,79,2019-11-26 23:16:17
525,true,7,80,2019-11-26 23:16:17
526,true,7,81,2019-11-26 23:16:17
527,true,7,86,2019-11-26 23:16:17
528,true,7,87,2019-11-26 23:16:17
529,true,7,88,2019-11-26 23:16:17
530,true,7,89,2019-11-26 23:16:17
531,true,7,91,2019-11-26 23:16:17
532,true,7,92,2019-11-26 23:16:17
533,true,7,93,2019-11-26 23:16:17
534,true,7,94,2019-11-26 23:16:17
535,true,7,95,2019-11-26 23:16:17
536,true,7,96,2019-11-26 23:16:17
537,true,7,98,2019-11-26 23:16:17
538,true,7,99,2019-11-26 23:16:17
539,true,7,100,2019-11-26 23:16:17
540,true,7,101,2019-11-26 23:16:17
541,true,7,102,2019-11-26 23:16:17
542,true,7,103,2019-11-26 23:16:17
543,true,7,104,2019-11-26 23:16:17
544,true,7,105,2019-11-26 23:16:17
545,true,7,106,2019-11-26 23:16:17
546,true,7,107,2019-11-26 23:16:17
547,true,7,108,2019-11-26 23:16:17
548,true,7,109,2019-11-26 23:16:18
549,true,7,110,2019-11-26 23:16:18
550,true,7,111,2019-11-26 23:16:18
551,true,8,1,2019-11-26 23:16:18
552,true,8,2,2019-11-26 23:16:18
553,true,8,3,2019-11-26 23:16:18
554,true,8,4,2019-11-26 23:16:18
555,true,8,5,2019-11-26 23:16:18
556,true,8,7,2019-11-26 23:16:18
557,true,8,8,2019-11-26 23:16:18
558,true,8,9,2019-11-26 23:16:18
559,true,8,10,2019-11-26 23:16:18
560,true,8,11,2019-11-26 23:16:18
561,true,8,13,2019-11-26 23:16:18
562,true,8,15,2019-11-26 23:16:18
563,true,8,16,2019-11-26 23:16:18
564,true,8,17,2019-11-26 23:16:18
565,true,8,18,2019-11-26 23:16:18
566,true,8,20,2019-11-26 23:16:18
567,true,8,21,2019-11-26 23:16:18
568,true,8,22,2019-11-26 23:16:18
569,true,8,23,2019-11-26 23:16:18
570,true,8,25,2019-11-26 23:16:18
571,true,8,26,2019-11-26 23:16:18
572,true,8,27,2019-11-26 23:16:18
573,true,8,28,2019-11-26 23:16:18
574,true,8,29,2019-11-26 23:16:18
575,true,8,31,2019-11-26 23:16:18
576,true,8,32,2019-11-26 23:16:18
577,true,8,33,2019-11-26 23:16:18
578,true,8,34,2019-11-26 23:16:18
579,true,8,35,2019-11-26 23:16:18
580,true,8,36,2019-11-26 23:16:18
581,true,8,37,2019-11-26 23:16:18
582,true,8,38,2019-11-26 23:16:18
583,true,8,39,2019-11-26 23:16:18
584,true,8,43,2019-11-26 23:16:18
585,true,8,45,2019-11-26 23:16:18
586,true,8,46,2019-11-26 23:16:18
587,true,8,47,2019-11-26 23:16:18
588,true,8,48,2019-11-26 23:16:18
589,true,8,49,2019-11-26 23:16:18
590,true,8,50,2019-11-26 23:16:18
591,true,8,58,2019-11-26 23:16:18
592,true,8,59,2019-11-26 23:16:18
593,true,8,60,2019-11-26 23:16:18
594,true,8,61,2019-11-26 23:16:18
595,true,8,62,2019-11-26 23:16:18
596,true,8,63,2019-11-26 23:16:18
597,true,8,64,2019-11-26 23:16:18
598,true,8,65,2019-11-26 23:16:18
599,true,8,90,2019-11-26 23:16:18
600,true,8,66,2019-11-26 23:16:18
601,true,8,67,2019-11-26 23:16:18
602,true,8,68,2019-11-26 23:16:18
603,true,8,69,2019-11-26 23:16:18
604,true,8,70,2019-11-26 23:16:19
605,true,8,71,2019-11-26 23:16:19
606,true,8,72,2019-11-26 23:16:19
607,true,8,73,2019-11-26 23:16:19
608,true,8,74,2019-11-26 23:16:19
609,true,8,75,2019-11-26 23:16:19
610,true,8,76,2019-11-26 23:16:19
611,true,8,77,2019-11-26 23:16:19
612,true,8,78,2019-11-26 23:16:19
613,true,8,79,2019-11-26 23:16:19
614,true,8,80,2019-11-26 23:16:19
615,true,8,81,2019-11-26 23:16:19
616,true,8,82,2019-11-26 23:16:19
617,true,8,83,2019-11-26 23:16:19
618,true,8,84,2019-11-26 23:16:19
619,true,8,85,2019-11-26 23:16:19
620,true,8,86,2019-11-26 23:16:19
621,true,8,87,2019-11-26 23:16:19
622,true,8,88,2019-11-26 23:16:19
623,true,8,89,2019-11-26 23:16:19
624,true,8,91,2019-11-26 23:16:19
625,true,8,92,2019-11-26 23:16:19
626,true,8,93,2019-11-26 23:16:19
627,true,8,94,2019-11-26 23:16:19
628,true,8,95,2019-11-26 23:16:19
629,true,8,96,2019-11-26 23:16:19
630,true,8,97,2019-11-26 23:16:19
631,true,8,98,2019-11-26 23:16:19
632,true,8,99,2019-11-26 23:16:19
633,true,8,100,2019-11-26 23:16:19
634,true,8,101,2019-11-26 23:16:19
635,true,8,102,2019-11-26 23:16:19
636,true,8,103,2019-11-26 23:16:19
637,true,8,104,2019-11-26 23:16:19
638,true,8,105,2019-11-26 23:16:19
639,true,8,106,2019-11-26 23:16:19
640,true,8,107,2019-11-26 23:16:19
641,true,8,108,2019-11-26 23:16:19
642,true,8,109,2019-11-26 23:16:19
643,true,8,110,2019-11-26 23:16:19
644,true,8,111,2019-11-26 23:16:19
645,true,8,113,2019-11-26 23:16:19
646,true,8,114,2019-11-26 23:16:19
647,true,8,118,2019-11-26 23:16:19
648,true,8,119,2019-11-26 23:16:19
649,true,8,120,2019-11-26 23:16:19
650,true,8,122,2019-11-26 23:16:19
651,true,8,123,2019-11-26 23:16:19
652,true,8,124,2019-11-26 23:16:19
653,true,8,125,2019-11-26 23:16:19
654,true,8,126,2019-11-26 23:16:19
655,true,8,127,2019-11-26 23:16:20
656,true,8,128,2019-11-26 23:16:20
657,true,8,129,2019-11-26 23:16:20
658,true,8,130,2019-11-26 23:16:20
659,true,8,131,2019-11-26 23:16:20
660,true,8,132,2019-11-26 23:16:20
661,true,8,133,2019-11-26 23:16:20
662,true,8,134,2019-11-26 23:16:20
663,true,8,136,2019-11-26 23:16:20
664,true,8,137,2019-11-26 23:16:20
665,true,8,138,2019-11-26 23:16:20
666,true,8,141,2019-11-26 23:16:20
667,true,8,144,2019-11-26 23:16:20
668,true,8,145,2019-11-26 23:16:20
669,true,8,157,2019-11-26 23:16:20
670,true,8,158,2019-11-26 23:16:20
671,true,8,159,2019-11-26 23:16:20
672,true,8,160,2019-11-26 23:16:20
673,true,8,161,2019-11-26 23:16:20
674,true,8,162,2019-11-26 23:16:20
675,true,8,164,2019-11-26 23:16:20
676,true,8,165,2019-11-26 23:16:20
677,true,8,166,2019-11-26 23:16:20
678,true,8,167,2019-11-26 23:16:20
679,true,8,168,2019-11-26 23:16:20
680,true,8,169,2019-11-26 23:16:20
681,true,8,170,2019-11-26 23:16:20
682,true,8,171,2019-11-26 23:16:20
683,true,8,172,2019-11-26 23:16:20
684,true,8,173,2019-11-26 23:16:20
685,true,8,174,2019-11-26 23:16:20
686,true,8,175,2019-11-26 23:16:20
687,true,8,176,2019-11-26 23:16:20
688,true,8,177,2019-11-26 23:16:20
689,true,8,178,2019-11-26 23:16:20
690,true,8,179,2019-11-26 23:16:20
691,true,8,180,2019-11-26 23:16:20
692,true,8,181,2019-11-26 23:16:20
693,true,8,182,2019-11-26 23:16:20
694,true,8,183,2019-11-26 23:16:20
695,true,8,184,2019-11-26 23:16:20
696,true,8,185,2019-11-26 23:16:20
697,true,8,186,2019-11-26 23:16:20
698,true,8,187,2019-11-26 23:16:20
699,true,8,188,2019-11-26 23:16:20
700,true,8,189,2019-11-26 23:16:20
701,true,8,190,2019-11-26 23:16:21
702,true,8,191,2019-11-26 23:16:21
703,true,8,192,2019-11-26 23:16:21
704,true,8,193,2019-11-26 23:16:21
705,true,8,194,2019-11-26 23:16:21
706,true,9,3,2019-11-26 23:16:21
707,true,9,4,2019-11-26 23:16:21
708,true,9,7,2019-11-26 23:16:21
709,true,9,9,2019-11-26 23:16:21
710,true,9,11,2019-11-26 23:16:21
711,true,9,15,2019-11-26 23:16:21
712,true,9,16,2019-11-26 23:16:21
713,true,9,17,2019-11-26 23:16:21
714,true,9,18,2019-11-26 23:16:21
715,true,9,21,2019-11-26 23:16:21
716,true,9,22,2019-11-26 23:16:21
717,true,9,23,2019-11-26 23:16:21
718,true,9,25,2019-11-26 23:16:21
719,true,9,27,2019-11-26 23:16:21
720,true,9,31,2019-11-26 23:16:21
721,true,9,34,2019-11-26 23:16:21
722,true,9,35,2019-11-26 23:16:21
723,true,9,36,2019-11-26 23:16:21
724,true,9,38,2019-11-26 23:16:21
725,true,9,39,2019-11-26 23:16:21
726,true,9,46,2019-11-26 23:16:21
727,true,9,47,2019-11-26 23:16:21
728,true,9,48,2019-11-26 23:16:21
729,true,9,60,2019-11-26 23:16:21
730,true,9,62,2019-11-26 23:16:21
731,true,9,63,2019-11-26 23:16:21
732,true,9,64,2019-11-26 23:16:21
733,true,9,65,2019-11-26 23:16:21
734,true,9,90,2019-11-26 23:16:21
735,true,9,66,2019-11-26 23:16:21
736,true,9,67,2019-11-26 23:16:21
737,true,9,69,2019-11-26 23:16:21
738,true,9,70,2019-11-26 23:16:21
739,true,9,71,2019-11-26 23:16:21
740,true,9,72,2019-11-26 23:16:21
