"id","vereador","total_vantagens","descontos_totais","valor_liquido","data","timestamp","id_vereador"
694,ANTONIO LUIZ DA SILVA NETO,14635,2874.35,11760.65,"2019/05",2019-11-23 12:25:46,9
645,ROMERO JATOBA C NETO,14635,2978.62,11656.38,"2019/03",2019-11-23 12:25:44,10
701,EDUARDO PEREIRA DA SILVA,14635,2822.21,11812.79,"2019/05",2019-11-23 12:25:46,35
683,ROMERO JATOBA C NETO,14635,2978.62,11656.38,"2019/04",2019-11-23 12:25:45,10
649,AIMEE SILVA DE CARVALHO,14635,2978.62,11656.38,"2019/04",2019-11-23 12:25:44,11
687,AIMEE SILVA DE CARVALHO,14635,2978.62,11656.38,"2019/05",2019-11-23 12:25:45,11
651,ALINE BRITO MARTINS DA FONSECA,14635,2926.49,11708.51,"2019/04",2019-11-23 12:25:44,13
689,ALINE BRITO MARTINS DA FONSECA,14635,2926.49,11708.51,"2019/05",2019-11-23 12:25:45,13
671,JOAO DA COSTA BEZERRA FILHO,14635,2978.62,11656.38,"2019/04",2019-11-23 12:25:45,14
709,JOAO DA COSTA BEZERRA FILHO,14635,2576.16,12058.84,"2019/05",2019-11-23 12:25:46,14
693,ANDRE REGIS DE CARVALHO,14635,2874.35,11760.65,"2019/05",2019-11-23 12:25:46,15
641,RICARDO JORGE DA CRUZ,14635,3050.61,11584.39,"2019/03",2019-11-23 12:25:44,17
679,RICARDO JORGE DA CRUZ,14635,3050.61,11584.39,"2019/04",2019-11-23 12:25:45,17
717,RICARDO JORGE DA CRUZ,14635,3050.61,11584.39,"2019/05",2019-11-23 12:25:46,17
659,CARLOS ALBERTO GUEIROS,14635,2978.62,11656.38,"2019/04",2019-11-23 12:25:45,18
697,CARLOS ALBERTO GUEIROS,14635,2978.62,11656.38,"2019/05",2019-11-23 12:25:46,18
643,RODRIGO B COUTINHO DE MELO,14635,2978.62,11656.38,"2019/03",2019-11-23 12:25:44,19
653,AMARO CIPRIANO DE LIMA,14635,2978.62,11656.38,"2019/04",2019-11-23 12:25:45,20
691,AMARO CIPRIANO DE LIMA,14635,2978.62,11656.38,"2019/05",2019-11-23 12:25:45,20
661,DAVI BERNARDO MUNIZ,14635,2874.35,11760.65,"2019/04",2019-11-23 12:25:45,21
699,DAVI BERNARDO MUNIZ,14635,2874.35,11760.65,"2019/05",2019-11-23 12:25:46,21
664,FRANCISCO FERREIRA DA S FILHO,14635,2969.9,11665.1,"2019/04",2019-11-23 12:25:45,22
702,FRANCISCO FERREIRA DA S FILHO,14635,2960.73,11674.27,"2019/05",2019-11-23 12:25:46,22
708,JAIRO XAVIER DE BRITTO,14635,2978.62,11656.38,"2019/05",2019-11-23 12:25:46,23
644,ROGERIO LIMA DE LUCCA,14635,3103.13,11531.87,"2019/03",2019-11-23 12:25:44,24
682,ROGERIO LIMA DE LUCCA,14635,3103.13,11531.87,"2019/04",2019-11-23 12:25:45,24
678,RAFAEL ACIOLI MEDEIROS,14635,2978.62,11656.38,"2019/04",2019-11-23 12:25:45,25
716,RAFAEL ACIOLI MEDEIROS,14635,2978.62,11656.38,"2019/05",2019-11-23 12:25:46,25
676,NATALIA R COUTO BARBOSA,14635,2978.62,11656.38,"2019/04",2019-11-23 12:25:45,26
714,NATALIA R COUTO BARBOSA,14635,2978.62,11656.38,"2019/05",2019-11-23 12:25:46,26
677,PAULO RENATO A GUIMARAES,14635,2620.77,12014.23,"2019/04",2019-11-23 12:25:45,27
715,PAULO RENATO A GUIMARAES,14635,608.46,14026.54,"2019/05",2019-11-23 12:25:46,27
718,RINALDO ALVES DE L JUNIOR,14635,2822.21,11812.79,"2019/05",2019-11-23 12:25:46,28
646,SAMUEL R DOS SANTOS SALAZAR,14635,2978.62,11656.38,"2019/03",2019-11-23 12:25:44,7
662,EDUARDO AMORIM MARQUES CUNHA,14635,2978.62,11656.38,"2019/04",2019-11-23 12:25:45,32
700,EDUARDO AMORIM MARQUES CUNHA,14635,2978.62,11656.38,"2019/05",2019-11-23 12:25:46,32
663,EDUARDO PEREIRA DA SILVA,14635,2822.21,11812.79,"2019/04",2019-11-23 12:25:45,35
654,ANA LUCIA DO REGO FERREIRA,14635,2926.49,11708.51,"2019/04",2019-11-23 12:25:45,36
686,AERTO DE BRITO LUNA,15366.75,2874.35,12492.4,"2019/05",2019-11-23 12:25:45,39
692,ANA LUCIA DO REGO FERREIRA,14635,2926.49,11708.51,"2019/05",2019-11-23 12:25:45,36
667,HELIO BATISTA DE OLIVEIRA,14635,2978.62,11656.38,"2019/04",2019-11-23 12:25:45,37
648,AERTO DE BRITO LUNA,14635,2874.35,11760.65,"2019/04",2019-11-23 12:25:44,39
647,ADERALDO DE OLIVEIRA FLORENCIO,14635,2978.62,11656.38,"2019/04",2019-11-23 12:25:44,40
681,RODRIGO B COUTINHO DE MELO,14635,2978.62,11656.38,"2019/04",2019-11-23 12:25:45,19
685,ADERALDO DE OLIVEIRA FLORENCIO,14635,2978.62,11656.38,"2019/05",2019-11-23 12:25:45,40
669,IVAN V DE MORAES FILHO,14635,2926.49,11708.51,"2019/04",2019-11-23 12:25:45,41
707,IVAN V DE MORAES FILHO,14635,2926.49,11708.51,"2019/05",2019-11-23 12:25:46,41
675,MARIA GORETTI C DE QUEIROZ,14635,2978.62,11656.38,"2019/04",2019-11-23 12:25:45,42
713,MARIA GORETTI C DE QUEIROZ,14635,2576.16,12058.84,"2019/05",2019-11-23 12:25:46,42
698,DAIZE MICHELE DE A. GONCALVES,14635,2874.35,11760.65,"2019/05",2019-11-23 12:25:46,43
673,LUIZ FELIPE CAMARA DE O PONTES,14635,2978.62,11656.38,"2019/04",2019-11-23 12:25:45,44
711,LUIZ FELIPE CAMARA DE O PONTES,14635,2978.62,11656.38,"2019/05",2019-11-23 12:25:46,44
650,ALCIDES TEIXEIRA NETO,14635,2978.62,11656.38,"2019/04",2019-11-23 12:25:44,45
688,ALCIDES TEIXEIRA NETO,14635,2978.62,11656.38,"2019/05",2019-11-23 12:25:45,45
695,AUGUSTO JOSE C C ALBUQUERQUE,14635,2926.49,11708.51,"2019/05",2019-11-23 12:25:46,1
706,INALDO GERSON P FREIRES,14635,2978.62,11656.38,"2019/05",2019-11-23 12:25:46,6
642,RINALDO ALVES DE L JUNIOR,14635,2822.21,11812.79,"2019/03",2019-11-23 12:25:44,28
670,JAIRO XAVIER DE BRITTO,14635,2978.62,11656.38,"2019/04",2019-11-23 12:25:45,23
780,GILBERTO DARIO DE MELO ALVES,14635,2978.62,11656.38,"2019/09",2019-11-23 12:25:47,5
744,INALDO GERSON P FREIRES,14635,2978.62,11656.38,"2019/10",2019-11-23 12:25:46,6
734,BENJAMIM G DA SILVA JUNIOR,14635,3077.07,11557.93,"2019/10",2019-11-23 12:25:46,6
741,FREDERICO M DE M S FERREIRA,14635,2822.21,11812.79,"2019/10",2019-11-23 12:25:46,29
779,FREDERICO M DE M S FERREIRA,14635,2822.21,11812.79,"2019/09",2019-11-23 12:25:47,29
760,SAMUEL R DOS SANTOS SALAZAR,14635,3155.27,11479.73,"2019/10",2019-11-23 12:25:47,7
798,SAMUEL R DOS SANTOS SALAZAR,14635,3155.27,11479.73,"2019/09",2019-11-23 12:25:47,7
728,ALMIR FERNANDO ALVES,14635,2926.49,11708.51,"2019/10",2019-11-23 12:25:46,8
766,ALMIR FERNANDO ALVES,14635,2926.49,11708.51,"2019/09",2019-11-23 12:25:47,8
732,ANTONIO LUIZ DA SILVA NETO,14635,2874.35,11760.65,"2019/10",2019-11-23 12:25:46,9
770,ANTONIO LUIZ DA SILVA NETO,14635,2874.35,11760.65,"2019/09",2019-11-23 12:25:47,9
721,ROMERO JATOBA C NETO,14635,2978.62,11656.38,"2019/05",2019-11-23 12:25:46,10
777,EDUARDO PEREIRA DA SILVA,14635,2822.21,11812.79,"2019/09",2019-11-23 12:25:47,35
759,ROMERO JATOBA C NETO,14635,2978.62,11656.38,"2019/10",2019-11-23 12:25:47,10
797,ROMERO JATOBA C NETO,14635,2978.62,11656.38,"2019/09",2019-11-23 12:25:47,10
725,AIMEE SILVA DE CARVALHO,14635,2978.62,11656.38,"2019/10",2019-11-23 12:25:46,11
763,AIMEE SILVA DE CARVALHO,14635,2978.62,11656.38,"2019/09",2019-11-23 12:25:47,11
727,ALINE BRITO MARTINS DA FONSECA,14635,2926.49,11708.51,"2019/10",2019-11-23 12:25:46,13
765,ALINE BRITO MARTINS DA FONSECA,14635,2926.49,11708.51,"2019/09",2019-11-23 12:25:47,13
747,JOAO DA COSTA BEZERRA FILHO,14635,2978.62,11656.38,"2019/10",2019-11-23 12:25:46,14
731,ANDRE REGIS DE CARVALHO,14635,2874.35,11760.65,"2019/10",2019-11-23 12:25:46,15
769,ANDRE REGIS DE CARVALHO,14635,2874.35,11760.65,"2019/09",2019-11-23 12:25:47,15
755,RICARDO JORGE DA CRUZ,14635,3050.61,11584.39,"2019/10",2019-11-23 12:25:47,17
793,RICARDO JORGE DA CRUZ,14635,3050.61,11584.39,"2019/09",2019-11-23 12:25:47,17
735,CARLOS ALBERTO GUEIROS,14635,2978.62,11656.38,"2019/10",2019-11-23 12:25:46,18
773,CARLOS ALBERTO GUEIROS,14635,2978.62,11656.38,"2019/09",2019-11-23 12:25:47,18
757,RODRIGO B COUTINHO DE MELO,14635,2978.62,11656.38,"2019/10",2019-11-23 12:25:47,19
767,AMARO CIPRIANO DE LIMA,14635,2978.62,11656.38,"2019/09",2019-11-23 12:25:47,20
737,DAVI BERNARDO MUNIZ,14635,2874.35,11760.65,"2019/10",2019-11-23 12:25:46,21
775,DAVI BERNARDO MUNIZ,14635,2874.35,11760.65,"2019/09",2019-11-23 12:25:47,21
740,FRANCISCO FERREIRA DA S FILHO,14635,2930.46,11704.54,"2019/10",2019-11-23 12:25:46,22
778,FRANCISCO FERREIRA DA S FILHO,14635,2933.3,11701.7,"2019/09",2019-11-23 12:25:47,22
784,JAIRO XAVIER DE BRITTO,14635,2978.62,11656.38,"2019/09",2019-11-23 12:25:47,23
758,ROGERIO LIMA DE LUCCA,14635,3103.13,11531.87,"2019/10",2019-11-23 12:25:47,24
796,ROGERIO LIMA DE LUCCA,14635,3103.13,11531.87,"2019/09",2019-11-23 12:25:47,24
754,RAFAEL ACIOLI MEDEIROS,14635,2978.62,11656.38,"2019/10",2019-11-23 12:25:47,25
752,NATALIA R COUTO BARBOSA,14635,2978.62,11656.38,"2019/10",2019-11-23 12:25:47,26
790,NATALIA R COUTO BARBOSA,14635,2978.62,11656.38,"2019/09",2019-11-23 12:25:47,26
753,PAULO RENATO A GUIMARAES,14635,2620.77,12014.23,"2019/10",2019-11-23 12:25:47,27
791,PAULO RENATO A GUIMARAES,14635,2620.77,12014.23,"2019/09",2019-11-23 12:25:47,27
794,RINALDO ALVES DE L JUNIOR,14635,2822.21,11812.79,"2019/09",2019-11-23 12:25:47,28
722,SAMUEL R DOS SANTOS SALAZAR,14635,2576.16,12058.84,"2019/05",2019-11-23 12:25:46,7
748,JOSE WILTON DE B CAVALCANTI,14635,2926.49,11708.51,"2019/10",2019-11-23 12:25:46,30
786,JOSE WILTON DE B CAVALCANTI,14635,2926.49,11708.51,"2019/09",2019-11-23 12:25:47,30
776,EDUARDO AMORIM MARQUES CUNHA,14635,2978.62,11656.38,"2019/09",2019-11-23 12:25:47,32
739,EDUARDO PEREIRA DA SILVA,14635,2822.21,11812.79,"2019/10",2019-11-23 12:25:46,35
762,AERTO DE BRITO LUNA,14635,2874.35,11760.65,"2019/09",2019-11-23 12:25:47,39
730,ANA LUCIA DO REGO FERREIRA,14635,2926.49,11708.51,"2019/10",2019-11-23 12:25:46,36
768,ANA LUCIA DO REGO FERREIRA,14635,2926.49,11708.51,"2019/09",2019-11-23 12:25:47,36
743,HELIO BATISTA DE OLIVEIRA,14635,2978.62,11656.38,"2019/10",2019-11-23 12:25:46,37
781,HELIO BATISTA DE OLIVEIRA,14635,2978.62,11656.38,"2019/09",2019-11-23 12:25:47,37
724,AERTO DE BRITO LUNA,14635,2874.35,11760.65,"2019/10",2019-11-23 12:25:46,39
795,RODRIGO B COUTINHO DE MELO,14635,2978.62,11656.38,"2019/09",2019-11-23 12:25:47,19
723,ADERALDO DE OLIVEIRA FLORENCIO,14635,2978.62,11656.38,"2019/10",2019-11-23 12:25:46,40
761,ADERALDO DE OLIVEIRA FLORENCIO,14635,2978.62,11656.38,"2019/09",2019-11-23 12:25:47,40
799,ADERALDO DE OLIVEIRA FLORENCIO,14635,2978.62,11656.38,"2019/07",2019-11-23 12:25:47,40
745,IVAN V DE MORAES FILHO,14635,2926.49,11708.51,"2019/10",2019-11-23 12:25:46,41
783,IVAN V DE MORAES FILHO,14635,2926.49,11708.51,"2019/09",2019-11-23 12:25:47,41
751,MARIA GORETTI C DE QUEIROZ,14635,2978.62,11656.38,"2019/10",2019-11-23 12:25:47,42
789,MARIA GORETTI C DE QUEIROZ,14635,2978.62,11656.38,"2019/09",2019-11-23 12:25:47,42
774,DAIZE MICHELE DE A. GONCALVES,14635,2874.35,11760.65,"2019/09",2019-11-23 12:25:47,43
749,LUIZ FELIPE CAMARA DE O PONTES,14635,2978.62,11656.38,"2019/10",2019-11-23 12:25:46,44
787,LUIZ FELIPE CAMARA DE O PONTES,14635,2978.62,11656.38,"2019/09",2019-11-23 12:25:47,44
726,ALCIDES TEIXEIRA NETO,14635,2978.62,11656.38,"2019/10",2019-11-23 12:25:46,45
764,ALCIDES TEIXEIRA NETO,14635,2978.62,11656.38,"2019/09",2019-11-23 12:25:47,45
771,AUGUSTO JOSE C C ALBUQUERQUE,14635,2926.49,11708.51,"2019/09",2019-11-23 12:25:47,1
782,INALDO GERSON P FREIRES,14635,2978.62,11656.38,"2019/09",2019-11-23 12:25:47,6
756,RINALDO ALVES DE L JUNIOR,14635,2822.21,11812.79,"2019/10",2019-11-23 12:25:47,28
746,JAIRO XAVIER DE BRITTO,14635,2978.62,11656.38,"2019/10",2019-11-23 12:25:46,23
856,GILBERTO DARIO DE MELO ALVES,14635,2972.77,11662.23,"2019/02",2019-11-23 12:25:48,5
820,INALDO GERSON P FREIRES,14635,2978.62,11656.38,"2019/07",2019-11-23 12:25:48,6
810,BENJAMIM G DA SILVA JUNIOR,14635,3077.07,11557.93,"2019/07",2019-11-23 12:25:48,6
848,BENJAMIM G DA SILVA JUNIOR,14635,3077.07,11557.93,"2019/02",2019-11-23 12:25:48,6
855,FREDERICO M DE M S FERREIRA,14635,2816.36,11818.64,"2019/02",2019-11-23 12:25:48,29
874,SAMUEL R DOS SANTOS SALAZAR,14635,2978.62,11656.38,"2019/02",2019-11-23 12:25:49,7
804,ALMIR FERNANDO ALVES,14635,2926.49,11708.51,"2019/07",2019-11-23 12:25:47,8
842,ALMIR FERNANDO ALVES,14635,2920.63,11714.37,"2019/02",2019-11-23 12:25:48,8
880,ALMIR FERNANDO ALVES,14635,3544.25,11090.75,"2018/01",2019-11-23 12:25:49,8
808,ANTONIO LUIZ DA SILVA NETO,14635,2874.35,11760.65,"2019/07",2019-11-23 12:25:48,9
846,ANTONIO LUIZ DA SILVA NETO,14635,2868.49,11766.51,"2019/02",2019-11-23 12:25:48,9
835,ROMERO JATOBA C NETO,14635,2978.62,11656.38,"2019/07",2019-11-23 12:25:48,10
853,EDUARDO PEREIRA DA SILVA,14635,2816.36,11818.64,"2019/02",2019-11-23 12:25:48,35
873,ROMERO JATOBA C NETO,14635,2972.77,11662.23,"2019/02",2019-11-23 12:25:49,10
801,AIMEE SILVA DE CARVALHO,14635,2978.62,11656.38,"2019/07",2019-11-23 12:25:47,11
839,AIMEE SILVA DE CARVALHO,14635,2972.77,11662.23,"2019/02",2019-11-23 12:25:48,11
877,AIMEE SILVA DE CARVALHO,14635,8746.92,5888.08,"2018/01",2019-11-23 12:25:49,11
803,ALINE BRITO MARTINS DA FONSECA,14635,2926.49,11708.51,"2019/07",2019-11-23 12:25:47,13
879,ALINE BRITO MARTINS DA FONSECA,14635,3544.25,11090.75,"2018/01",2019-11-23 12:25:49,13
823,JOAO DA COSTA BEZERRA FILHO,14635,2978.62,11656.38,"2019/07",2019-11-23 12:25:48,14
861,JOAO DA COSTA BEZERRA FILHO,14635,2978.62,11656.38,"2019/02",2019-11-23 12:25:48,14
807,ANDRE REGIS DE CARVALHO,14635,2874.35,11760.65,"2019/07",2019-11-23 12:25:47,15
845,ANDRE REGIS DE CARVALHO,14635,2868.49,11766.51,"2019/02",2019-11-23 12:25:48,15
831,RICARDO JORGE DA CRUZ,14635,3050.61,11584.39,"2019/07",2019-11-23 12:25:48,17
869,RICARDO JORGE DA CRUZ,14635,3050.61,11584.39,"2019/02",2019-11-23 12:25:49,17
811,CARLOS ALBERTO GUEIROS,14635,2978.62,11656.38,"2019/07",2019-11-23 12:25:48,18
849,CARLOS ALBERTO GUEIROS,14635,2972.77,11662.23,"2019/02",2019-11-23 12:25:48,18
833,RODRIGO B COUTINHO DE MELO,14635,2978.62,11656.38,"2019/07",2019-11-23 12:25:48,19
805,AMARO CIPRIANO DE LIMA,14635,2978.62,11656.38,"2019/07",2019-11-23 12:25:47,20
843,AMARO CIPRIANO DE LIMA,14635,2972.77,11662.23,"2019/02",2019-11-23 12:25:48,20
851,DAVI BERNARDO MUNIZ,14635,2868.49,11766.51,"2019/02",2019-11-23 12:25:48,21
816,FRANCISCO FERREIRA DA S FILHO,14635,2800.57,11834.43,"2019/07",2019-11-23 12:25:48,22
860,JAIRO XAVIER DE BRITTO,14635,2972.77,11662.23,"2019/02",2019-11-23 12:25:48,23
834,ROGERIO LIMA DE LUCCA,14635,3103.13,11531.87,"2019/07",2019-11-23 12:25:48,24
872,ROGERIO LIMA DE LUCCA,14635,3103.13,11531.87,"2019/02",2019-11-23 12:25:49,24
868,RAFAEL ACIOLI MEDEIROS,14635,2972.77,11662.23,"2019/02",2019-11-23 12:25:49,25
828,NATALIA R COUTO BARBOSA,14635,2978.62,11656.38,"2019/07",2019-11-23 12:25:48,26
866,NATALIA R COUTO BARBOSA,14635,2972.77,11662.23,"2019/02",2019-11-23 12:25:49,26
829,PAULO RENATO A GUIMARAES,14635,2620.77,12014.23,"2019/07",2019-11-23 12:25:48,27
867,PAULO RENATO A GUIMARAES,14635,2620.77,12014.23,"2019/02",2019-11-23 12:25:49,27
870,RINALDO ALVES DE L JUNIOR,14635,2816.36,11818.64,"2019/02",2019-11-23 12:25:49,28
836,SAMUEL R DOS SANTOS SALAZAR,14635,3155.27,11479.73,"2019/07",2019-11-23 12:25:48,7
824,JOSE WILTON DE B CAVALCANTI,14635,2926.49,11708.51,"2019/07",2019-11-23 12:25:48,30
814,EDUARDO AMORIM MARQUES CUNHA,14635,2978.62,11656.38,"2019/07",2019-11-23 12:25:48,32
852,EDUARDO AMORIM MARQUES CUNHA,14635,2972.77,11662.23,"2019/02",2019-11-23 12:25:48,32
815,EDUARDO PEREIRA DA SILVA,14635,2822.21,11812.79,"2019/07",2019-11-23 12:25:48,35
876,AERTO DE BRITO LUNA,14635,6277.88,8357.12,"2018/01",2019-11-23 12:25:49,39
806,ANA LUCIA DO REGO FERREIRA,14635,2926.49,11708.51,"2019/07",2019-11-23 12:25:47,36
844,ANA LUCIA DO REGO FERREIRA,14635,2920.63,11714.37,"2019/02",2019-11-23 12:25:48,36
819,HELIO BATISTA DE OLIVEIRA,14635,2978.62,11656.38,"2019/07",2019-11-23 12:25:48,37
857,HELIO BATISTA DE OLIVEIRA,14635,2972.77,11662.23,"2019/02",2019-11-23 12:25:48,37
838,AERTO DE BRITO LUNA,14635,2868.49,11766.51,"2019/02",2019-11-23 12:25:48,39
837,ADERALDO DE OLIVEIRA FLORENCIO,14635,2972.77,11662.23,"2019/02",2019-11-23 12:25:48,40
875,ADERALDO DE OLIVEIRA FLORENCIO,14635,8789.7,5845.3,"2018/01",2019-11-23 12:25:49,40
821,IVAN V DE MORAES FILHO,14635,2926.49,11708.51,"2019/07",2019-11-23 12:25:48,41
859,IVAN V DE MORAES FILHO,14635,2920.63,11714.37,"2019/02",2019-11-23 12:25:48,41
827,MARIA GORETTI C DE QUEIROZ,14635,2978.62,11656.38,"2019/07",2019-11-23 12:25:48,42
865,MARIA GORETTI C DE QUEIROZ,14635,2978.62,11656.38,"2019/02",2019-11-23 12:25:49,42
812,DAIZE MICHELE DE A. GONCALVES,14635,2874.35,11760.65,"2019/07",2019-11-23 12:25:48,43
825,LUIZ FELIPE CAMARA DE O PONTES,14635,2978.62,11656.38,"2019/07",2019-11-23 12:25:48,44
863,LUIZ FELIPE CAMARA DE O PONTES,14635,2972.77,11662.23,"2019/02",2019-11-23 12:25:49,44
802,ALCIDES TEIXEIRA NETO,14635,2978.62,11656.38,"2019/07",2019-11-23 12:25:47,45
840,ALCIDES TEIXEIRA NETO,14635,2972.77,11662.23,"2019/02",2019-11-23 12:25:48,45
878,ALCIDES TEIXEIRA NETO,14635,8059.77,6575.23,"2018/01",2019-11-23 12:25:49,45
847,AUGUSTO JOSE C C ALBUQUERQUE,14635,2920.63,11714.37,"2019/02",2019-11-23 12:25:48,1
858,INALDO GERSON P FREIRES,14635,2972.77,11662.23,"2019/02",2019-11-23 12:25:48,6
817,FREDERICO M DE M S FERREIRA,14635,2822.21,11812.79,"2019/07",2019-11-23 12:25:48,29
822,JAIRO XAVIER DE BRITTO,14635,2978.62,11656.38,"2019/07",2019-11-23 12:25:48,23
950,WANDERSON SOBRAL FLORENCIO,14635,8648.83,5986.17,"2018/06",2019-11-23 12:25:50,2
932,GILBERTO DARIO DE MELO ALVES,14635,3605.51,11029.49,"2018/06",2019-11-23 12:25:50,5
896,INALDO GERSON P FREIRES,14635,8498.82,6136.18,"2018/01",2019-11-23 12:25:49,6
886,BENJAMIM G DA SILVA JUNIOR,14635,3361.4,11273.6,"2018/01",2019-11-23 12:25:49,6
918,ALMIR FERNANDO ALVES,14635,3553.37,11081.63,"2018/06",2019-11-23 12:25:50,8
924,BENJAMIM G DA SILVA JUNIOR,14635,3361.4,11273.6,"2018/06",2019-11-23 12:25:50,6
931,FREDERICO M DE M S FERREIRA,14635,4049.1,10585.9,"2018/06",2019-11-23 12:25:50,29
956,ALMIR FERNANDO ALVES,14635,3553.37,11081.63,"2018/08",2019-11-23 12:25:50,8
884,ANTONIO LUIZ DA SILVA NETO,14635,4049.25,10585.75,"2018/01",2019-11-23 12:25:49,9
960,ANTONIO LUIZ DA SILVA NETO,14635,4057.93,10577.07,"2018/08",2019-11-23 12:25:50,9
900,MARCO AURELIO DE M  LIMA,14635,8682.95,5952.05,"2018/01",2019-11-23 12:25:49,34
929,EDUARDO PEREIRA DA SILVA,14635,7849.64,6785.36,"2018/06",2019-11-23 12:25:50,35
914,AERTO DE BRITO LUNA,14635,5920.52,8714.48,"2018/06",2019-11-23 12:25:50,39
911,ROMERO L B DE ALBUQUERQUE,14635,8045.77,6589.23,"2018/01",2019-11-23 12:25:50,10
948,ROMERO JATOBA C NETO,14635,3605.51,11029.49,"2018/06",2019-11-23 12:25:50,10
949,ROMERO L B DE ALBUQUERQUE,14635,8054.9,6580.1,"2018/06",2019-11-23 12:25:50,10
915,AIMEE SILVA DE CARVALHO,14635,8753.79,5881.21,"2018/06",2019-11-23 12:25:50,11
953,AIMEE SILVA DE CARVALHO,14635,8753.79,5881.21,"2018/08",2019-11-23 12:25:50,11
955,ALINE BRITO MARTINS DA FONSECA,14635,3553.37,11081.63,"2018/08",2019-11-23 12:25:50,13
883,ANDRE REGIS DE CARVALHO,14635,3931.16,10703.84,"2018/01",2019-11-23 12:25:49,15
921,ANDRE REGIS DE CARVALHO,14635,3501.24,11133.76,"2018/06",2019-11-23 12:25:50,15
959,ANDRE REGIS DE CARVALHO,14635,3501.24,11133.76,"2018/08",2019-11-23 12:25:50,15
902,MARILIA V R ARRAES DE A PONTES,14635,3596.38,11038.62,"2018/01",2019-11-23 12:25:49,16
940,MARILIA V R ARRAES DE A PONTES,14635,3605.51,11029.49,"2018/06",2019-11-23 12:25:50,16
906,RICARDO JORGE DA CRUZ,14635,5806.67,8828.33,"2018/01",2019-11-23 12:25:50,17
944,RICARDO JORGE DA CRUZ,14635,5806.67,8828.33,"2018/06",2019-11-23 12:25:50,17
887,CARLOS ALBERTO GUEIROS,14635,4346.38,10288.62,"2018/01",2019-11-23 12:25:49,18
908,RODRIGO B COUTINHO DE MELO,14635,3596.38,11038.62,"2018/01",2019-11-23 12:25:50,19
946,RODRIGO B COUTINHO DE MELO,14635,3605.51,11029.49,"2018/06",2019-11-23 12:25:50,19
881,AMARO CIPRIANO DE LIMA,14635,4346.38,10288.62,"2018/01",2019-11-23 12:25:49,20
919,AMARO CIPRIANO DE LIMA,14635,4355.51,10279.49,"2018/06",2019-11-23 12:25:50,20
957,AMARO CIPRIANO DE LIMA,14635,4355.51,10279.49,"2018/08",2019-11-23 12:25:50,20
889,DAVI BERNARDO MUNIZ,14635,9620.18,5014.82,"2018/01",2019-11-23 12:25:49,21
927,DAVI BERNARDO MUNIZ,14635,9627.94,5007.06,"2018/06",2019-11-23 12:25:50,21
892,FRANCISCO FERREIRA DA S FILHO,14635,8228.16,6406.84,"2018/01",2019-11-23 12:25:49,22
909,ROGERIO LIMA DE LUCCA,14635,3103.13,11531.87,"2018/01",2019-11-23 12:25:50,24
947,ROGERIO LIMA DE LUCCA,14635,3103.13,11531.87,"2018/06",2019-11-23 12:25:50,24
905,RAFAEL ACIOLI MEDEIROS,14635,4328.13,10306.87,"2018/01",2019-11-23 12:25:50,25
943,RAFAEL ACIOLI MEDEIROS,14635,4337.26,10297.74,"2018/06",2019-11-23 12:25:50,25
903,NATALIA R COUTO BARBOSA,14635,8808.65,5826.35,"2018/01",2019-11-23 12:25:49,26
941,NATALIA R COUTO BARBOSA,14635,9505.29,5129.71,"2018/06",2019-11-23 12:25:50,26
904,PAULO RENATO A GUIMARAES,14635,4785.2,9849.8,"2018/01",2019-11-23 12:25:50,27
942,PAULO RENATO A GUIMARAES,14635,4785.2,9849.8,"2018/06",2019-11-23 12:25:50,27
893,FREDERICO M DE M S FERREIRA,14635,4039.97,10595.03,"2018/01",2019-11-23 12:25:49,29
890,EDUARDO AMORIM MARQUES CUNHA,14635,4346.38,10288.62,"2018/01",2019-11-23 12:25:49,32
928,EDUARDO AMORIM MARQUES CUNHA,14635,4355.51,10279.49,"2018/06",2019-11-23 12:25:50,32
938,MARCO AURELIO DE M  LIMA,14635,8695.72,5939.28,"2018/06",2019-11-23 12:25:50,34
901,MARCOS ANTONIO GOMES DA SILVA,14635,8048.87,6586.13,"2018/01",2019-11-23 12:25:49,38
891,EDUARDO PEREIRA DA SILVA,14635,7840.51,6794.49,"2018/01",2019-11-23 12:25:49,35
952,AERTO DE BRITO LUNA,14635,5920.52,8714.48,"2018/08",2019-11-23 12:25:50,39
882,ANA LUCIA DO REGO FERREIRA,14635,3544.25,11090.75,"2018/01",2019-11-23 12:25:49,36
958,ANA LUCIA DO REGO FERREIRA,14635,3553.37,11081.63,"2018/08",2019-11-23 12:25:50,36
895,HELIO BATISTA DE OLIVEIRA,14635,10226.08,4408.92,"2018/01",2019-11-23 12:25:49,37
933,HELIO BATISTA DE OLIVEIRA,14635,10313.01,4321.99,"2018/06",2019-11-23 12:25:50,37
939,MARCOS ANTONIO GOMES DA SILVA,14635,8058,6577,"2018/06",2019-11-23 12:25:50,38
910,ROMERO JATOBA C NETO,14635,3596.38,11038.62,"2018/01",2019-11-23 12:25:50,10
913,ADERALDO DE OLIVEIRA FLORENCIO,14635,8798.83,5836.17,"2018/06",2019-11-23 12:25:50,40
951,ADERALDO DE OLIVEIRA FLORENCIO,14635,8798.83,5836.17,"2018/08",2019-11-23 12:25:50,40
897,IVAN V DE MORAES FILHO,14635,3544.25,11090.75,"2018/01",2019-11-23 12:25:49,41
