"id","nome","tipo","abertura","encerramento","data_sessao","lista_de_presenca","timestamp"
27,"81ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 30 de Setembro de 2019 (Segunda-feira)",Ordinária,"15:00","18:00","2019/09/30","{Aderaldo Pinto/PSB,Alcides Teixeira Neto/,Almir Fernando/PC DO B,Antonio Luiz Neto/PTB,Benjamim da Saúde/PATRIOTAS,Chico Kiko/PP,Eduardo Chera/PSC,Eriberto Rafael/PTC,Felipe Francismar/PSB,Fred Ferreira/PSC,Gilberto Alves/PSD,Goretti Queiroz/PSC,Hélio Guabiraba/,Ivan Moraes/PSOL,Jayme Asfora/,Júnior Bocão/PSDB,Marcos di Bria/PSDC,Missionária Michele Collins/PP,Professora Ana Lúcia/PRB,Renato Antunes/PSC,Ricardo Cruz/Cidadania,Rogério de Lucca/PSL,Samuel Salazar/,Wilton Brito/PP}",2019-11-21 01:53:06
28,"80ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 25 de Setembro de 2019 (Quarta-feira)",Ordinária,"15:00","18:00","2019/09/25","{Aderaldo Pinto/PSB,Alcides Teixeira Neto/,Aline Mariano/PP,Almir Fernando/PC DO B,André Régis/PSDB,Benjamim da Saúde/PATRIOTAS,Carlos Gueiros/PSB,Chico Kiko/PP,Eduardo Chera/PSC,Eriberto Rafael/PTC,Felipe Francismar/PSB,Fred Ferreira/PSC,Goretti Queiroz/PSC,Hélio Guabiraba/,Ivan Moraes/PSOL,Jairo Britto/PT,Jayme Asfora/,João da Costa/PT,Júnior Bocão/PSDB,Natália de Menudo/PSB,Professora Ana Lúcia/PRB,Ricardo Cruz/Cidadania,Rinaldo Júnior/PSB,Samuel Salazar/,Wilton Brito/PP}",2019-11-21 01:53:10
29,"79ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 24 de Setembro de 2019 (Terça-feira)",Ordinária,"15:00","18:00","2019/09/24","{Aderaldo Pinto/PSB,Aerto Luna/PRP,Aimee Carvalho/PSB,Alcides Teixeira Neto/,Aline Mariano/PP,Almir Fernando/PC DO B,Amaro Cipriano/PSB,André Régis/PSDB,Carlos Gueiros/PSB,Chico Kiko/PP,Eduardo Marques/PSB,Eriberto Rafael/PTC,Felipe Francismar/PSB,Fred Ferreira/PSC,Gilberto Alves/PSD,Goretti Queiroz/PSC,Hélio Guabiraba/,Ivan Moraes/PSOL,João da Costa/PT,Júnior Bocão/PSDB,Marcos di Bria/PSDC,Renato Antunes/PSC,Ricardo Cruz/Cidadania,Rinaldo Júnior/PSB,Rogério de Lucca/PSL,Romerinho Jatobá/PROS,Samuel Salazar/,Wilton Brito/PP}",2019-11-21 01:53:17
30,"15ª Sessão Extraordinária da 3ª Sessão Legislativa da 17ª Legislatura 24 de Setembro de 2019 (Terça-feira)",Extraordinária,"16:00","18:00","2019/09/24",{Não há presenças registradas na abertura da Sessão.},2019-11-21 01:53:20
31,"78ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 23 de Setembro de 2019 (Segunda-feira)",Ordinária,"15:00","18:00","2019/09/23","{Aderaldo Pinto/PSB,Aerto Luna/PRP,Alcides Teixeira Neto/,Aline Mariano/PP,Almir Fernando/PC DO B,Amaro Cipriano/PSB,André Régis/PSDB,Antonio Luiz Neto/PTB,Carlos Gueiros/PSB,Chico Kiko/PP,Davi Muniz/PATRIOTAS,Eduardo Chera/PSC,Eduardo Marques/PSB,Eriberto Rafael/PTC,Felipe Francismar/PSB,Fred Ferreira/PSC,Gilberto Alves/PSD,Goretti Queiroz/PSC,Hélio Guabiraba/,Ivan Moraes/PSOL,Jairo Britto/PT,João da Costa/PT,Júnior Bocão/PSDB,Missionária Michele Collins/PP,Professora Ana Lúcia/PRB,Renato Antunes/PSC,Ricardo Cruz/Cidadania,Rinaldo Júnior/PSB,Rogério de Lucca/PSL,Romerinho Jatobá/PROS}",2019-11-21 01:53:30
56,"56ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 02 de Julho de 2019 (Terça-feira)",Ordinária,"15:00","18:00","2019/07/02",{Não há presenças registradas na abertura da Sessão.},2019-11-21 01:56:03
32,"77ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 18 de Setembro de 2019 (Quarta-feira)",Ordinária,"15:00","18:00","2019/09/18","{Aimee Carvalho/PSB,Alcides Teixeira Neto/,Aline Mariano/PP,Almir Fernando/PC DO B,Amaro Cipriano/PSB,Augusto Carreras/PSB,Carlos Gueiros/PSB,Chico Kiko/PP,Eduardo Chera/PSC,Eriberto Rafael/PTC,Felipe Francismar/PSB,Fred Ferreira/PSC,Gilberto Alves/PSD,Goretti Queiroz/PSC,Hélio Guabiraba/,João da Costa/PT,Júnior Bocão/PSDB,Marcos di Bria/PSDC,Professora Ana Lúcia/PRB,Ricardo Cruz/Cidadania,Rinaldo Júnior/PSB,Rogério de Lucca/PSL,Romerinho Jatobá/PROS,Samuel Salazar/,Wilton Brito/PP}",2019-11-21 01:53:37
33,"76ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 17 de Setembro de 2019 (Terça-feira)",Ordinária,"15:00","18:00","2019/09/17","{Aderaldo Pinto/PSB,Aimee Carvalho/PSB,Alcides Teixeira Neto/,Almir Fernando/PC DO B,Amaro Cipriano/PSB,Chico Kiko/PP,Felipe Francismar/PSB,Gilberto Alves/PSD,Goretti Queiroz/PSC,Hélio Guabiraba/,Ivan Moraes/PSOL,João da Costa/PT,Júnior Bocão/PSDB,Professora Ana Lúcia/PRB,Renato Antunes/PSC,Ricardo Cruz/Cidadania,Rinaldo Júnior/PSB,Rodrigo Coutinho/SDD,Romerinho Jatobá/PROS,Samuel Salazar/,Wilton Brito/PP}",2019-11-21 01:53:42
34,"75ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 16 de Setembro de 2019 (Segunda-feira)",Ordinária,"15:00","18:00","2019/09/16","{Aderaldo Pinto/PSB,Aerto Luna/PRP,Alcides Teixeira Neto/,Almir Fernando/PC DO B,Amaro Cipriano/PSB,André Régis/PSDB,Antonio Luiz Neto/PTB,Benjamim da Saúde/PATRIOTAS,Carlos Gueiros/PSB,Chico Kiko/PP,Felipe Francismar/PSB,Fred Ferreira/PSC,Gilberto Alves/PSD,Goretti Queiroz/PSC,Hélio Guabiraba/,Ivan Moraes/PSOL,João da Costa/PT,Júnior Bocão/PSDB,Marcos di Bria/PSDC,Missionária Michele Collins/PP,Professora Ana Lúcia/PRB,Renato Antunes/PSC,Ricardo Cruz/Cidadania,Rinaldo Júnior/PSB,Romerinho Jatobá/PROS,Samuel Salazar/}",2019-11-21 01:53:47
35,"74ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 11 de Setembro de 2019 (Quarta-feira)",Ordinária,"15:00","18:00","2019/09/11","{Aderaldo Pinto/PSB,Almir Fernando/PC DO B,Amaro Cipriano/PSB,André Régis/PSDB,Antonio Luiz Neto/PTB,Chico Kiko/PP,Eduardo Chera/PSC,Eduardo Marques/PSB,Eriberto Rafael/PTC,Felipe Francismar/PSB,Gilberto Alves/PSD,Goretti Queiroz/PSC,Hélio Guabiraba/,Ivan Moraes/PSOL,Jairo Britto/PT,Jayme Asfora/,João da Costa/PT,Júnior Bocão/PSDB,Marcos di Bria/PSDC,Missionária Michele Collins/PP,Professora Ana Lúcia/PRB,Samuel Salazar/,Wilton Brito/PP}",2019-11-21 01:53:54
36,"73ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 10 de Setembro de 2019 (Terça-feira)",Ordinária,"15:00","18:00","2019/09/10","{Aderaldo Pinto/PSB,Alcides Teixeira Neto/,Aline Mariano/PP,Almir Fernando/PC DO B,Amaro Cipriano/PSB,André Régis/PSDB,Antonio Luiz Neto/PTB,Carlos Gueiros/PSB,Chico Kiko/PP,Davi Muniz/PATRIOTAS,Eduardo Marques/PSB,Eriberto Rafael/PTC,Felipe Francismar/PSB,Fred Ferreira/PSC,Gilberto Alves/PSD,Goretti Queiroz/PSC,Hélio Guabiraba/,Ivan Moraes/PSOL,Jayme Asfora/,João da Costa/PT,Júnior Bocão/PSDB,Marcos di Bria/PSDC,Missionária Michele Collins/PP,Natália de Menudo/PSB,Professora Ana Lúcia/PRB,Renato Antunes/PSC,Ricardo Cruz/Cidadania,Rinaldo Júnior/PSB,Rogério de Lucca/PSL,Romerinho Jatobá/PROS,Samuel Salazar/}",2019-11-21 01:53:58
37,"72ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 09 de Setembro de 2019 (Segunda-feira)",Ordinária,"15:00","18:00","2019/09/09","{Aderaldo Pinto/PSB,Aerto Luna/PRP,Aimee Carvalho/PSB,Alcides Teixeira Neto/,Almir Fernando/PC DO B,Amaro Cipriano/PSB,André Régis/PSDB,Benjamim da Saúde/PATRIOTAS,Carlos Gueiros/PSB,Chico Kiko/PP,Davi Muniz/PATRIOTAS,Eduardo Chera/PSC,Eriberto Rafael/PTC,Felipe Francismar/PSB,Fred Ferreira/PSC,Gilberto Alves/PSD,Goretti Queiroz/PSC,Hélio Guabiraba/,Ivan Moraes/PSOL,Júnior Bocão/PSDB,Natália de Menudo/PSB,Professora Ana Lúcia/PRB,Renato Antunes/PSC,Ricardo Cruz/Cidadania,Rinaldo Júnior/PSB,Samuel Salazar/}",2019-11-21 01:54:05
38,"71ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 04 de Setembro de 2019 (Quarta-feira)",Ordinária,"15:00","18:00","2019/09/04","{Aderaldo Pinto/PSB,Aimee Carvalho/PSB,Alcides Teixeira Neto/,Aline Mariano/PP,Almir Fernando/PC DO B,Amaro Cipriano/PSB,André Régis/PSDB,Antonio Luiz Neto/PTB,Carlos Gueiros/PSB,Chico Kiko/PP,Eduardo Chera/PSC,Eriberto Rafael/PTC,Felipe Francismar/PSB,Fred Ferreira/PSC,Gilberto Alves/PSD,Hélio Guabiraba/,Ivan Moraes/PSOL,Júnior Bocão/PSDB,Marcos di Bria/PSDC,Missionária Michele Collins/PP,Professora Ana Lúcia/PRB,Renato Antunes/PSC,Ricardo Cruz/Cidadania,Rinaldo Júnior/PSB,Rogério de Lucca/PSL,Romerinho Jatobá/PROS,Samuel Salazar/,Wilton Brito/PP}",2019-11-21 01:54:11
39,"70ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 03 de Setembro de 2019 (Terça-feira)",Ordinária,"15:00","18:00","2019/09/03","{Aderaldo Pinto/PSB,Aerto Luna/PRP,Alcides Teixeira Neto/,Aline Mariano/PP,Almir Fernando/PC DO B,Amaro Cipriano/PSB,André Régis/PSDB,Antonio Luiz Neto/PTB,Augusto Carreras/PSB,Benjamim da Saúde/PATRIOTAS,Carlos Gueiros/PSB,Chico Kiko/PP,Davi Muniz/PATRIOTAS,Eduardo Chera/PSC,Eduardo Marques/PSB,Eriberto Rafael/PTC,Felipe Francismar/PSB,Fred Ferreira/PSC,Gilberto Alves/PSD,Hélio Guabiraba/,Ivan Moraes/PSOL,Jayme Asfora/,João da Costa/PT,Júnior Bocão/PSDB,Marcos di Bria/PSDC,Missionária Michele Collins/PP,Professora Ana Lúcia/PRB,Renato Antunes/PSC,Rinaldo Júnior/PSB,Rodrigo Coutinho/SDD,Rogério de Lucca/PSL,Romerinho Jatobá/PROS,Samuel Salazar/,Wilton Brito/PP}",2019-11-21 01:54:19
40,"14ª Sessão Extraordinária da 3ª Sessão Legislativa da 17ª Legislatura 03 de Setembro de 2019 (Terça-feira)",Extraordinária,"16:43","18:00","2019/09/03",{Não há presenças registradas na abertura da Sessão.},2019-11-21 01:54:20
41,"69ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 02 de Setembro de 2019 (Segunda-feira)",Ordinária,"15:00","18:00","2019/09/02",{Não há presenças registradas na abertura da Sessão.},2019-11-21 01:54:29
42,"68ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 28 de Agosto de 2019 (Quarta-feira)",Ordinária,"15:00","18:00","2019/08/28",{Não há presenças registradas na abertura da Sessão.},2019-11-21 01:54:33
57,"55ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 01 de Julho de 2019 (Segunda-feira)",Ordinária,"15:00","18:00","2019/07/01",{Não há presenças registradas na abertura da Sessão.},2019-11-21 01:56:04
43,"67ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 27 de Agosto de 2019 (Terça-feira)",Ordinária,"15:00","18:00","2019/08/27","{Aderaldo Pinto/PSB,Aerto Luna/PRP,Aimee Carvalho/PSB,Alcides Teixeira Neto/,Aline Mariano/PP,Almir Fernando/PC DO B,Amaro Cipriano/PSB,André Régis/PSDB,Augusto Carreras/PSB,Benjamim da Saúde/PATRIOTAS,Carlos Gueiros/PSB,Chico Kiko/PP,Davi Muniz/PATRIOTAS,Eduardo Chera/PSC,Eduardo Marques/PSB,Eriberto Rafael/PTC,Felipe Francismar/PSB,Gilberto Alves/PSD,Goretti Queiroz/PSC,Hélio Guabiraba/,Ivan Moraes/PSOL,Jayme Asfora/,João da Costa/PT,Júnior Bocão/PSDB,Missionária Michele Collins/PP,Natália de Menudo/PSB,Professora Ana Lúcia/PRB,Renato Antunes/PSC,Ricardo Cruz/Cidadania,Rinaldo Júnior/PSB,Rogério de Lucca/PSL,Samuel Salazar/,Wilton Brito/PP}",2019-11-21 01:54:39
44,"13ª Sessão Extraordinária da 3ª Sessão Legislativa da 17ª Legislatura 27 de Agosto de 2019 (Terça-feira)",Extraordinária,"17:00","18:00","2019/08/27",{Não há presenças registradas na abertura da Sessão.},2019-11-21 01:54:40
45,"66ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 26 de Agosto de 2019 (Segunda-feira)",Ordinária,"15:00","18:00","2019/08/26","{Aerto Luna/PRP,Aimee Carvalho/PSB,Alcides Teixeira Neto/,Aline Mariano/PP,Almir Fernando/PC DO B,Amaro Cipriano/PSB,André Régis/PSDB,Augusto Carreras/PSB,Benjamim da Saúde/PATRIOTAS,Carlos Gueiros/PSB,Chico Kiko/PP,Davi Muniz/PATRIOTAS,Eduardo Chera/PSC,Eduardo Marques/PSB,Eriberto Rafael/PTC,Felipe Francismar/PSB,Fred Ferreira/PSC,Gilberto Alves/PSD,Goretti Queiroz/PSC,Hélio Guabiraba/,Ivan Moraes/PSOL,Jairo Britto/PT,João da Costa/PT,Júnior Bocão/PSDB,Marcos di Bria/PSDC,Missionária Michele Collins/PP,Professora Ana Lúcia/PRB,Renato Antunes/PSC,Ricardo Cruz/Cidadania,Rinaldo Júnior/PSB,Rogério de Lucca/PSL,Wilton Brito/PP}",2019-11-21 01:54:51
46,"65ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 21 de Agosto de 2019 (Quarta-feira)",Ordinária,"15:00","18:00","2019/08/21","{Aderaldo Pinto/PSB,Almir Fernando/PC DO B,Amaro Cipriano/PSB,André Régis/PSDB,Antonio Luiz Neto/PTB,Carlos Gueiros/PSB,Chico Kiko/PP,Eduardo Chera/PSC,Eduardo Marques/PSB,Eriberto Rafael/PTC,Felipe Francismar/PSB,Fred Ferreira/PSC,Gilberto Alves/PSD,Goretti Queiroz/PSC,Hélio Guabiraba/,Ivan Moraes/PSOL,João da Costa/PT,Júnior Bocão/PSDB,Missionária Michele Collins/PP,Professora Ana Lúcia/PRB,Renato Antunes/PSC,Rinaldo Júnior/PSB,Rodrigo Coutinho/SDD,Samuel Salazar/,Wilton Brito/PP}",2019-11-21 01:54:57
47,"64ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 20 de Agosto de 2019 (Terça-feira)",Ordinária,"15:00","18:00","2019/08/20","{Aderaldo Pinto/PSB,Aerto Luna/PRP,Alcides Teixeira Neto/,Almir Fernando/PC DO B,Amaro Cipriano/PSB,André Régis/PSDB,Antonio Luiz Neto/PTB,Augusto Carreras/PSB,Benjamim da Saúde/PATRIOTAS,Carlos Gueiros/PSB,Chico Kiko/PP,Davi Muniz/PATRIOTAS,Eduardo Chera/PSC,Eduardo Marques/PSB,Eriberto Rafael/PTC,Felipe Francismar/PSB,Fred Ferreira/PSC,Gilberto Alves/PSD,Goretti Queiroz/PSC,Hélio Guabiraba/,Ivan Moraes/PSOL,Jayme Asfora/,João da Costa/PT,Júnior Bocão/PSDB,Marcos di Bria/PSDC,Missionária Michele Collins/PP,Natália de Menudo/PSB,Professora Ana Lúcia/PRB,Renato Antunes/PSC,Ricardo Cruz/Cidadania,Rinaldo Júnior/PSB,Rodrigo Coutinho/SDD,Samuel Salazar/,Wilton Brito/PP}",2019-11-21 01:55:06
48,"63ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 19 de Agosto de 2019 (Segunda-feira)",Ordinária,"15:00","18:00","2019/08/19","{Aderaldo Pinto/PSB,Aerto Luna/PRP,Aline Mariano/PP,Almir Fernando/PC DO B,André Régis/PSDB,Antonio Luiz Neto/PTB,Augusto Carreras/PSB,Benjamim da Saúde/PATRIOTAS,Carlos Gueiros/PSB,Chico Kiko/PP,Davi Muniz/PATRIOTAS,Eduardo Chera/PSC,Eriberto Rafael/PTC,Felipe Francismar/PSB,Fred Ferreira/PSC,Gilberto Alves/PSD,Goretti Queiroz/PSC,Hélio Guabiraba/,Ivan Moraes/PSOL,Jairo Britto/PT,Jayme Asfora/,Júnior Bocão/PSDB,Marcos di Bria/PSDC,Missionária Michele Collins/PP,Professora Ana Lúcia/PRB,Renato Antunes/PSC,Ricardo Cruz/Cidadania,Rinaldo Júnior/PSB,Samuel Salazar/}",2019-11-21 01:55:16
49,"62ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 14 de Agosto de 2019 (Quarta-feira)",Ordinária,"15:00","18:00","2019/08/14","{Aderaldo Pinto/PSB,Aerto Luna/PRP,Alcides Teixeira Neto/,Aline Mariano/PP,Almir Fernando/PC DO B,Amaro Cipriano/PSB,André Régis/PSDB,Carlos Gueiros/PSB,Chico Kiko/PP,Davi Muniz/PATRIOTAS,Eriberto Rafael/PTC,Felipe Francismar/PSB,Gilberto Alves/PSD,Goretti Queiroz/PSC,Hélio Guabiraba/,Ivan Moraes/PSOL,Jayme Asfora/,João da Costa/PT,Júnior Bocão/PSDB,Missionária Michele Collins/PP,Professora Ana Lúcia/PRB,Ricardo Cruz/Cidadania,Rinaldo Júnior/PSB,Rodrigo Coutinho/SDD,Romerinho Jatobá/PROS,Samuel Salazar/,Wilton Brito/PP}",2019-11-21 01:55:25
50,"61ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 13 de Agosto de 2019 (Terça-feira)",Ordinária,"15:00","18:00","2019/08/13","{Aerto Luna/PRP,Alcides Teixeira Neto/,Aline Mariano/PP,Almir Fernando/PC DO B,André Régis/PSDB,Augusto Carreras/PSB,Carlos Gueiros/PSB,Chico Kiko/PP,Eduardo Chera/PSC,Eduardo Marques/PSB,Eriberto Rafael/PTC,Felipe Francismar/PSB,Fred Ferreira/PSC,Gilberto Alves/PSD,Goretti Queiroz/PSC,Hélio Guabiraba/,Ivan Moraes/PSOL,Jairo Britto/PT,Jayme Asfora/,Júnior Bocão/PSDB,Marcos di Bria/PSDC,Natália de Menudo/PSB,Professora Ana Lúcia/PRB,Ricardo Cruz/Cidadania,Rinaldo Júnior/PSB,Rodrigo Coutinho/SDD,Rogério de Lucca/PSL,Romerinho Jatobá/PROS,Samuel Salazar/,Wilton Brito/PP}",2019-11-21 01:55:35
51,"12ª Sessão Extraordinária da 3ª Sessão Legislativa da 17ª Legislatura 13 de Agosto de 2019 (Terça-feira)",Extraordinária,"16:00","18:00","2019/08/13",{Não há presenças registradas na abertura da Sessão.},2019-11-21 01:55:35
52,"60ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 12 de Agosto de 2019 (Segunda-feira)",Ordinária,"15:00","18:00","2019/08/12",{Não há presenças registradas na abertura da Sessão.},2019-11-21 01:55:38
53,"59ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 07 de Agosto de 2019 (Quarta-feira)",Ordinária,"15:00","18:00","2019/08/07",{Não há presenças registradas na abertura da Sessão.},2019-11-21 01:55:45
54,"58ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 06 de Agosto de 2019 (Terça-feira)",Ordinária,"15:00","18:00","2019/08/06",{Não há presenças registradas na abertura da Sessão.},2019-11-21 01:55:51
58,"54ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 26 de Junho de 2019 (Quarta-feira)",Ordinária,"15:00","18:00","2019/06/26","{Aderaldo Pinto/PSB,Aimee Carvalho/PSB,Alcides Teixeira Neto/,Aline Mariano/PP,Almir Fernando/PC DO B,Amaro Cipriano/PSB,André Régis/PSDB,Benjamim da Saúde/PATRIOTAS,Carlos Gueiros/PSB,Chico Kiko/PP,Davi Muniz/PATRIOTAS,Eduardo Chera/PSC,Eriberto Rafael/PTC,Felipe Francismar/PSB,Fred Ferreira/PSC,Goretti Queiroz/PSC,Hélio Guabiraba/,Ivan Moraes/PSOL,Jayme Asfora/,João da Costa/PT,Júnior Bocão/PSDB,Missionária Michele Collins/PP,Professora Ana Lúcia/PRB,Renato Antunes/PSC,Ricardo Cruz/Cidadania,Rinaldo Júnior/PSB,Rogério de Lucca/PSL,Samuel Salazar/,Wilton Brito/PP}",2019-11-21 01:56:08
59,"53ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 25 de Junho de 2019 (Terça-feira)",Ordinária,"15:00","18:00","2019/06/25","{Aderaldo Pinto/PSB,Aerto Luna/PRP,Aimee Carvalho/PSB,Alcides Teixeira Neto/,Aline Mariano/PP,Almir Fernando/PC DO B,Amaro Cipriano/PSB,André Régis/PSDB,Augusto Carreras/PSB,Benjamim da Saúde/PATRIOTAS,Carlos Gueiros/PSB,Chico Kiko/PP,Davi Muniz/PATRIOTAS,Eduardo Chera/PSC,Eduardo Marques/PSB,Eriberto Rafael/PTC,Felipe Francismar/PSB,Goretti Queiroz/PSC,Hélio Guabiraba/,Ivan Moraes/PSOL,João da Costa/PT,Júnior Bocão/PSDB,Missionária Michele Collins/PP,Natália de Menudo/PSB,Professora Ana Lúcia/PRB,Renato Antunes/PSC,Ricardo Cruz/Cidadania,Rinaldo Júnior/PSB,Romerinho Jatobá/PROS,Samuel Salazar/,Wilton Brito/PP}",2019-11-21 01:56:16
60,"52ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 19 de Junho de 2019 (Quarta-feira)",Ordinária,"15:00","18:00","2019/06/19","{Aderaldo Pinto/PSB,Aerto Luna/PRP,Aimee Carvalho/PSB,Alcides Teixeira Neto/,Aline Mariano/PP,Almir Fernando/PC DO B,Amaro Cipriano/PSB,André Régis/PSDB,Antonio Luiz Neto/PTB,Benjamim da Saúde/PATRIOTAS,Carlos Gueiros/PSB,Chico Kiko/PP,Davi Muniz/PATRIOTAS,Eduardo Chera/PSC,Eduardo Marques/PSB,Eriberto Rafael/PTC,Fred Ferreira/PSC,Gilberto Alves/PSD,Goretti Queiroz/PSC,Hélio Guabiraba/,Ivan Moraes/PSOL,Jairo Britto/PT,Jayme Asfora/,João da Costa/PT,Júnior Bocão/PSDB,Natália de Menudo/PSB,Professora Ana Lúcia/PRB,Renato Antunes/PSC,Ricardo Cruz/Cidadania,Rinaldo Júnior/PSB,Romerinho Jatobá/PROS,Samuel Salazar/}",2019-11-21 01:56:21
61,"51ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 18 de Junho de 2019 (Terça-feira)",Ordinária,"15:00","18:00","2019/06/18","{Aderaldo Pinto/PSB,Aerto Luna/PRP,Aimee Carvalho/PSB,Alcides Teixeira Neto/,Almir Fernando/PC DO B,Amaro Cipriano/PSB,André Régis/PSDB,Benjamim da Saúde/PATRIOTAS,Carlos Gueiros/PSB,Chico Kiko/PP,Eduardo Chera/PSC,Eriberto Rafael/PTC,Fred Ferreira/PSC,Gilberto Alves/PSD,Hélio Guabiraba/,Ivan Moraes/PSOL,Jayme Asfora/,João da Costa/PT,Júnior Bocão/PSDB,Professora Ana Lúcia/PRB,Renato Antunes/PSC,Rinaldo Júnior/PSB,Rodrigo Coutinho/SDD,Rogério de Lucca/PSL,Samuel Salazar/}",2019-11-21 01:56:29
62,"50ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 17 de Junho de 2019 (Segunda-feira)",Ordinária,"15:00","18:00","2019/06/17","{Aderaldo Pinto/PSB,Aerto Luna/PRP,Alcides Teixeira Neto/,Almir Fernando/PC DO B,Amaro Cipriano/PSB,Antonio Luiz Neto/PTB,Benjamim da Saúde/PATRIOTAS,Chico Kiko/PP,Davi Muniz/PATRIOTAS,Eduardo Chera/PSC,Eduardo Marques/PSB,Eriberto Rafael/PTC,Fred Ferreira/PSC,Gilberto Alves/PSD,Goretti Queiroz/PSC,Hélio Guabiraba/,Ivan Moraes/PSOL,Jairo Britto/PT,Jayme Asfora/,Júnior Bocão/PSDB,Professora Ana Lúcia/PRB,Renato Antunes/PSC,Ricardo Cruz/Cidadania,Rinaldo Júnior/PSB,Rodrigo Coutinho/SDD,Rogério de Lucca/PSL,Romerinho Jatobá/PROS,Samuel Salazar/}",2019-11-21 01:56:35
63,"49ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 12 de Junho de 2019 (Quarta-feira)",Ordinária,"15:00","18:00","2019/06/12","{Aderaldo Pinto/PSB,Aerto Luna/PRP,Aimee Carvalho/PSB,Alcides Teixeira Neto/,Aline Mariano/PP,Almir Fernando/PC DO B,Amaro Cipriano/PSB,André Régis/PSDB,Antonio Luiz Neto/PTB,Benjamim da Saúde/PATRIOTAS,Carlos Gueiros/PSB,Chico Kiko/PP,Davi Muniz/PATRIOTAS,Eduardo Chera/PSC,Eduardo Marques/PSB,Eriberto Rafael/PTC,Felipe Francismar/PSB,Fred Ferreira/PSC,Gilberto Alves/PSD,Hélio Guabiraba/,Ivan Moraes/PSOL,Jayme Asfora/,Júnior Bocão/PSDB,Missionária Michele Collins/PP,Professora Ana Lúcia/PRB,Ricardo Cruz/Cidadania,Romerinho Jatobá/PROS,Samuel Salazar/}",2019-11-21 01:56:41
64,"48ª Sessão Ordinária da 3ª Sessão Legislativa da 17ª Legislatura 11 de Junho de 2019 (Terça-feira)",Ordinária,"15:00","18:00","2019/06/11","{Aderaldo Pinto/PSB,Aerto Luna/PRP,Aimee Carvalho/PSB,Alcides Teixeira Neto/,Aline Mariano/PP,Almir Fernando/PC DO B,Amaro Cipriano/PSB,André Régis/PSDB,Antonio Luiz Neto/PTB,Benjamim da Saúde/PATRIOTAS,Carlos Gueiros/PSB,Chico Kiko/PP,Davi Muniz/PATRIOTAS,Eduardo Chera/PSC,Eduardo Marques/PSB,Eriberto Rafael/PTC,Felipe Francismar/PSB,Fred Ferreira/PSC,Gilberto Alves/PSD,Hélio Guabiraba/,Jairo Britto/PT,Jayme Asfora/,Júnior Bocão/PSDB,Natália de Menudo/PSB,Professora Ana Lúcia/PRB,Renato Antunes/PSC,Ricardo Cruz/Cidadania,Rinaldo Júnior/PSB,Romerinho Jatobá/PROS,Samuel Salazar/}",2019-11-21 01:56:45
